seed,eps,region,case_pop,n_snps,n_train,n_test,n_ctrl,n_min,delta1,scale,lr_threshold_test_95pct,lr_power,lr_member_mean,lr_nonmember_mean,true_sig,noisy_sig,tp,precision,recall,jaccard,maf_mse,maf_mae,clip_frac,shrink_alpha
15,0.03,chr2_5Mb,MKK,300,120,51,165,114,2.6315789473684212,87.71929824561404,-3262.228639879278,0.025,-3623.5996095520995,-3608.905477805678,170,273,145,0.5311355311355311,0.8529411764705882,0.4865771812080537,0.3236290989414072,0.4824346963048409,0.9966666666666667,1.0
16,0.03,chr2_5Mb,MKK,300,120,51,165,115,2.608695652173913,86.95652173913044,-3578.1438687719083,0.025,-3855.020733476549,-3794.688912607408,184,270,158,0.5851851851851851,0.8586956521739131,0.5337837837837838,0.35246115366395114,0.5119753452628586,0.9966666666666667,1.0
17,0.03,chr2_5Mb,MKK,300,120,51,165,114,2.6315789473684212,87.71929824561404,-3460.3559198705475,0.11666666666666667,-3678.7923944197983,-3715.7259965063868,187,272,165,0.6066176470588235,0.8823529411764706,0.5612244897959183,0.33098194802027026,0.49133692974110904,0.9966666666666667,1.0
18,0.03,chr2_5Mb,MKK,300,120,51,165,114,2.6315789473684212,87.71929824561404,-3233.804337871964,0.09166666666666666,-3467.086256329441,-3484.4962419833037,193,269,168,0.6245353159851301,0.8704663212435233,0.5714285714285714,0.30668877310189185,0.46633487415807046,0.9966666666666667,1.0
19,0.03,chr2_5Mb,MKK,300,120,51,165,114,2.6315789473684212,87.71929824561404,-3467.8914757161383,0.058333333333333334,-3653.5957467036555,-3661.4289074338803,178,269,150,0.5576208178438662,0.8426966292134831,0.5050505050505051,0.33015944576236633,0.49045548599957517,0.9833333333333333,1.0
20,0.03,chr2_5Mb,MKK,300,120,51,165,113,2.6548672566371683,88.49557522123895,-3290.179274692995,0.025,-3595.061037622273,-3579.3954135217864,192,273,170,0.6227106227106227,0.8854166666666666,0.576271186440678,0.3254833459144361,0.483753559550781,0.99,1.0
21,0.03,chr2_5Mb,MKK,300,120,51,165,113,2.6548672566371683,88.49557522123895,-3418.344075346178,0.1,-3652.7040157785827,-3649.226429049869,189,276,168,0.6086956521739131,0.8888888888888888,0.5656565656565656,0.32802709411868936,0.4876682493145926,0.9933333333333333,1.0
22,0.03,chr2_5Mb,MKK,300,120,51,165,114,2.6315789473684212,87.71929824561404,-3380.499211900746,0.03333333333333333,-3636.26555453908,-3623.210635653391,180,280,164,0.5857142857142857,0.9111111111111111,0.5540540540540541,0.3262324783566504,0.4855495947755274,0.9933333333333333,1.0
23,0.03,chr2_5Mb,MKK,300,120,51,165,114,2.6315789473684212,87.71929824561404,-3156.435030069648,0.08333333333333333,-3366.6895879720532,-3375.137285078954,183,269,157,0.5836431226765799,0.8579234972677595,0.5322033898305085,0.29315955870484733,0.45370530401327414,0.9933333333333333,1.0
24,0.03,chr2_5Mb,MKK,300,120,51,165,114,2.6315789473684212,87.71929824561404,-3400.52401166627,0.06666666666666667,-3613.126783906318,-3619.3705427550594,186,276,168,0.6086956521739131,0.9032258064516129,0.5714285714285714,0.3274975351474379,0.4863610870060694,0.99,1.0
25,0.03,chr2_5Mb,MKK,300,120,51,165,113,2.6548672566371683,88.49557522123895,-3599.769301200591,0.075,-3840.765922424172,-3832.4496331823943,188,277,167,0.6028880866425993,0.8882978723404256,0.5604026845637584,0.35157554575881456,0.5104245730436189,0.9966666666666667,1.0
26,0.03,chr2_5Mb,MKK,300,120,51,165,114,2.6315789473684212,87.71929824561404,-3409.8674260141997,0.1,-3589.561368821842,-3616.4193282979745,183,272,159,0.5845588235294118,0.8688524590163934,0.5371621621621622,0.31965736172133996,0.4787241342388817,0.9933333333333333,1.0
27,0.03,chr2_5Mb,MKK,300,120,51,165,115,2.608695652173913,86.95652173913044,-3765.61206543571,0.016666666666666666,-4076.76468650906,-4061.9374851501966,180,278,159,0.5719424460431655,0.8833333333333333,0.5317725752508361,0.3800849009319712,0.5383812510602644,0.9933333333333333,1.0
28,0.03,chr2_5Mb,MKK,300,120,51,165,114,2.6315789473684212,87.71929824561404,-3260.14049937211,0.016666666666666666,-3535.892291714331,-3505.854507907927,187,273,165,0.6043956043956044,0.8823529411764706,0.559322033898305,0.3146714749027039,0.47328118544202785,0.9933333333333333,1.0
29,0.03,chr2_5Mb,MKK,300,120,51,165,114,2.6315789473684212,87.71929824561404,-3499.4655285178183,0.1,-3724.686554928248,-3740.591869282975,187,274,163,0.5948905109489051,0.8716577540106952,0.5469798657718121,0.337818051451092,0.49641556544964716,0.99,1.0
0,0.1,chr2_5Mb,MKK,300,120,51,165,114,2.6315789473684212,26.315789473684212,-3191.1461114987223,0.058333333333333334,-3493.8506128056492,-3453.2551371859918,188,270,162,0.6,0.8617021276595744,0.5472972972972973,0.3151866135725318,0.47417345777830233,0.97,1.0
1,0.1,chr2_5Mb,MKK,300,120,51,165,113,2.6548672566371683,26.548672566371682,-3315.309759445561,0.1,-3489.426128454259,-3542.3185903975727,180,270,153,0.5666666666666667,0.85,0.5151515151515151,0.31137959611716637,0.4706094117518677,0.9866666666666667,1.0
2,0.1,chr2_5Mb,MKK,300,120,51,165,114,2.6315789473684212,26.315789473684212,-3553.619388438826,0.14166666666666666,-3677.660415953219,-3727.46541770731,187,275,165,0.6,0.8823529411764706,0.5555555555555556,0.33369493258486077,0.495219697432448,0.98,1.0
3,0.1,chr2_5Mb,MKK,300,120,51,165,114,2.6315789473684212,26.315789473684212,-3158.226629398339,0.025,-3380.394554994925,-3401.9780706295655,189,270,164,0.6074074074074074,0.8677248677248677,0.5559322033898305,0.3014387438073957,0.4596863213962346,0.9766666666666667,1.0
4,0.1,chr2_5Mb,MKK,300,120,51,165,113,2.6548672566371683,26.548672566371682,-3332.5294288626606,0.016666666666666666,-3646.0400715385235,-3611.3000126077923,184,276,165,0.5978260869565217,0.8967391304347826,0.559322033898305,0.3306783786883536,0.487576492557263,0.9733333333333334,1.0
5,0.1,chr2_5Mb,MKK,300,120,51,165,115,2.608695652173913,26.08695652173913,-3463.8047176753535,0.05,-3715.3292138773636,-3715.4985346944873,180,268,152,0.5671641791044776,0.8444444444444444,0.5135135135135135,0.3435769550491019,0.4999799130779125,0.9633333333333334,1.0
6,0.1,chr2_5Mb,MKK,300,120,51,165,114,2.6315789473684212,26.315789473684212,-3464.3943741920248,0.10833333333333334,-3740.5157435710385,-3756.932814774751,186,270,159,0.5888888888888889,0.8548387096774194,0.5353535353535354,0.3387108697146278,0.4971755291102839,1.0,1.0
7,0.1,chr2_5Mb,MKK,300,120,51,165,114,2.6315789473684212,26.315789473684212,-3660.468835553692,0.03333333333333333,-3863.1081630974563,-3857.953732531794,189,277,167,0.6028880866425993,0.8835978835978836,0.5585284280936454,0.35621380620258597,0.5168507714025724,0.9866666666666667,1.0
8,0.1,chr2_5Mb,MKK,300,120,51,165,115,2.608695652173913,26.08695652173913,-3223.974591196049,0.058333333333333334,-3520.901531367497,-3490.5248422317604,182,276,160,0.5797101449275363,0.8791208791208791,0.5369127516778524,0.3180506064811156,0.4775557620864366,0.9833333333333333,1.0
9,0.1,chr2_5Mb,MKK,300,120,51,165,114,2.6315789473684212,26.315789473684212,-3585.1004975304895,0.075,-3835.019634224018,-3845.820950457811,188,279,171,0.6129032258064516,0.9095744680851063,0.5777027027027027,0.3517843020838883,0.5105487878694543,0.9833333333333333,1.0
10,0.1,chr2_5Mb,MKK,300,120,51,165,114,2.6315789473684212,26.315789473684212,-3331.2201162958677,0.016666666666666666,-3719.839941590389,-3705.011665408511,181,279,165,0.5913978494623656,0.9116022099447514,0.559322033898305,0.3446878631570878,0.5034075809103978,0.97,1.0
11,0.1,chr2_5Mb,MKK,300,120,51,165,114,2.6315789473684212,26.315789473684212,-3649.0892651108884,0.06666666666666667,-3894.210102218834,-3868.229480253376,176,279,160,0.5734767025089605,0.9090909090909091,0.5423728813559322,0.36223618576090694,0.5184305641229201,0.9766666666666667,1.0
12,0.1,chr2_5Mb,MKK,300,120,51,165,114,2.6315789473684212,26.315789473684212,-3758.642080699763,0.03333333333333333,-4046.247152951583,-4063.6854494517297,173,276,154,0.5579710144927537,0.8901734104046243,0.5220338983050847,0.3815099448031268,0.5390213533015755,0.9833333333333333,1.0
13,0.1,chr2_5Mb,MKK,300,120,51,165,115,2.608695652173913,26.08695652173913,-3337.9632821069986,0.11666666666666667,-3562.3742775316573,-3573.876589147683,184,276,164,0.5942028985507246,0.8913043478260869,0.5540540540540541,0.3197407553483634,0.47901100955512343,0.9766666666666667,1.0
14,0.1,chr2_5Mb,MKK,300,120,51,165,113,2.6548672566371683,26.548672566371682,-3495.6543965604615,0.06666666666666667,-3786.4785599992388,-3751.42669439698,186,274,163,0.5948905109489051,0.8763440860215054,0.5488215488215489,0.3502138536810757,0.5109892872294454,0.9766666666666667,1.0
15,0.1,chr2_5Mb,MKK,300,120,51,165,114,2.6315789473684212,26.315789473684212,-3214.5289495067873,0.025,-3573.3370586046976,-3554.7150035963277,170,271,144,0.5313653136531366,0.8470588235294118,0.48484848484848486,0.3209840668610527,0.4791750071416726,0.9833333333333333,1.0
16,0.1,chr2_5Mb,MKK,300,120,51,165,115,2.608695652173913,26.08695652173913,-3503.52629577093,0.025,-3765.7243541250637,-3704.1947445978676,184,269,157,0.5836431226765799,0.8532608695652174,0.5304054054054054,0.34705749267717106,0.5061664562026608,0.9733333333333334,1.0
17,0.1,chr2_5Mb,MKK,300,120,51,165,114,2.6315789473684212,26.315789473684212,-3404.1789841711657,0.125,-3613.9788410698666,-3650.5548951969063,187,271,164,0.6051660516605166,0.8770053475935828,0.5578231292517006,0.3261615612037647,0.4871331573771162,0.9866666666666667,1.0
18,0.1,chr2_5Mb,MKK,300,120,51,165,114,2.6315789473684212,26.315789473684212,-3186.5217376204428,0.10833333333333334,-3404.6098084613614,-3422.8892933566635,193,269,168,0.6245353159851301,0.8704663212435233,0.5714285714285714,0.3036266267148194,0.46368995267615615,0.9866666666666667,1.0
19,0.1,chr2_5Mb,MKK,300,120,51,165,114,2.6315789473684212,26.315789473684212,-3331.4740391689256,0.05,-3521.9853558424393,-3534.0040666621994,178,266,148,0.556390977443609,0.8314606741573034,0.5,0.3202796508989302,0.4799301145072911,0.96,1.0
20,0.1,chr2_5Mb,MKK,300,120,51,165,113,2.6548672566371683,26.548672566371682,-3273.88309970104,0.025,-3590.547489252647,-3574.7286633421804,192,272,169,0.6213235294117647,0.8802083333333334,0.5728813559322034,0.3234443569432258,0.480423742449903,0.9866666666666667,1.0
21,0.1,chr2_5Mb,MKK,300,120,51,165,113,2.6548672566371683,26.548672566371682,-3366.561047543224,0.1,-3593.6285498525617,-3593.0888272741145,189,275,167,0.6072727272727273,0.8835978835978836,0.5622895622895623,0.323068922257344,0.48307367085839187,0.9833333333333333,1.0
22,0.1,chr2_5Mb,MKK,300,120,51,165,114,2.6315789473684212,26.315789473684212,-3339.2520570368415,0.03333333333333333,-3584.47876056635,-3574.2308571093536,180,280,164,0.5857142857142857,0.9111111111111111,0.5540540540540541,0.32425785312062333,0.48354959997767405,0.9833333333333333,1.0
23,0.1,chr2_5Mb,MKK,300,120,51,165,114,2.6315789473684212,26.315789473684212,-3115.0950837925907,0.1,-3325.5782029536476,-3331.5909929335216,183,267,155,0.5805243445692884,0.8469945355191257,0.5254237288135594,0.291183023460559,0.4507086667566915,0.9833333333333333,1.0
24,0.1,chr2_5Mb,MKK,300,120,51,165,114,2.6315789473684212,26.315789473684212,-3328.6721842162724,0.06666666666666667,-3535.6054817710806,-3541.1231959840047,186,274,166,0.6058394160583942,0.8924731182795699,0.564625850340136,0.3210552399829133,0.4792626338193621,0.9733333333333334,1.0
25,0.1,chr2_5Mb,MKK,300,120,51,165,113,2.6548672566371683,26.548672566371682,-3530.592187883556,0.08333333333333333,-3771.2046445905657,-3762.3113197978782,188,276,166,0.6014492753623188,0.8829787234042553,0.5570469798657718,0.34629900749712084,0.5054635715597449,0.9833333333333333,1.0
26,0.1,chr2_5Mb,MKK,300,120,51,165,114,2.6315789473684212,26.315789473684212,-3323.136206052832,0.08333333333333333,-3503.167307965433,-3528.0582444052675,183,271,158,0.5830258302583026,0.8633879781420765,0.5337837837837838,0.31435629067668314,0.4744100806150547,0.9766666666666667,1.0
27,0.1,chr2_5Mb,MKK,300,120,51,165,115,2.608695652173913,26.08695652173913,-3721.3431563009217,0.016666666666666666,-4031.1211286325492,-4016.4077618502406,180,277,159,0.5740072202166066,0.8833333333333333,0.5335570469798657,0.3768977292739212,0.5351939630251257,0.9833333333333333,1.0
28,0.1,chr2_5Mb,MKK,300,120,51,165,114,2.6315789473684212,26.315789473684212,-3202.789633534823,0.016666666666666666,-3476.2460184236556,-3447.940691900317,187,273,165,0.6043956043956044,0.8823529411764706,0.559322033898305,0.3105422507347291,0.4694950734214327,0.9833333333333333,1.0
29,0.1,chr2_5Mb,MKK,300,120,51,165,114,2.6315789473684212,26.315789473684212,-3441.949663476127,0.09166666666666666,-3673.3276747506025,-3692.063497260624,187,275,164,0.5963636363636363,0.8770053475935828,0.5503355704697986,0.33486564230969296,0.49319263095239935,0.9733333333333334,1.0
0,0.3,chr2_5Mb,MKK,300,120,51,165,114,2.6315789473684212,8.771929824561404,-3064.5104078744725,0.058333333333333334,-3356.392430525287,-3318.6027549327305,188,270,162,0.6,0.8617021276595744,0.5472972972972973,0.3027453223941863,0.46161249192917486,0.9433333333333334,1.0
1,0.3,chr2_5Mb,MKK,300,120,51,165,113,2.6548672566371683,8.849557522123895,-3212.5959039610007,0.10833333333333334,-3379.9255103539736,-3432.915456382209,180,269,152,0.5650557620817844,0.8444444444444444,0.5117845117845118,0.3015620350052711,0.4608650263252842,0.9633333333333334,1.0
2,0.3,chr2_5Mb,MKK,300,120,51,165,114,2.6315789473684212,8.771929824561404,-3359.604990081716,0.15,-3481.8991711365466,-3529.9293388429846,187,271,165,0.6088560885608856,0.8823529411764706,0.5631399317406144,0.3190370417239096,0.4812842597765515,0.9466666666666667,1.0
3,0.3,chr2_5Mb,MKK,300,120,51,165,114,2.6315789473684212,8.771929824561404,-2925.9422062732338,0.016666666666666666,-3152.591458680875,-3179.3476025367286,189,266,160,0.6015037593984962,0.8465608465608465,0.5423728813559322,0.28562801651859376,0.4438832080084965,0.9333333333333333,1.0
4,0.3,chr2_5Mb,MKK,300,120,51,165,113,2.6548672566371683,8.849557522123895,-3268.2966799680953,0.025,-3553.7560896879845,-3519.101086916129,184,275,165,0.6,0.8967391304347826,0.5612244897959183,0.3258870964443319,0.48145781223436773,0.9466666666666667,1.0
5,0.3,chr2_5Mb,MKK,300,120,51,165,115,2.608695652173913,8.695652173913045,-3280.527979326527,0.058333333333333334,-3502.0831358356186,-3508.2673295877025,180,269,154,0.5724907063197026,0.8555555555555555,0.5220338983050847,0.3260068854588173,0.4816100259335752,0.9233333333333333,1.0
6,0.3,chr2_5Mb,MKK,300,120,51,165,114,2.6315789473684212,8.771929824561404,-3337.4494667124873,0.075,-3603.3744833731935,-3620.342303979333,186,269,159,0.5910780669144982,0.8548387096774194,0.5371621621621622,0.32792966787083666,0.48876261458815123,0.9766666666666667,1.0
7,0.3,chr2_5Mb,MKK,300,120,51,165,114,2.6315789473684212,8.771929824561404,-3443.0623845756277,0.03333333333333333,-3645.450843252583,-3638.4893942018684,189,276,168,0.6086956521739131,0.8888888888888888,0.5656565656565656,0.3398884714917717,0.5017122994448964,0.95,1.0
8,0.3,chr2_5Mb,MKK,300,120,51,165,115,2.608695652173913,8.695652173913045,-3083.123519413253,0.05,-3373.7400283546613,-3345.1125280143597,182,275,160,0.5818181818181818,0.8791208791208791,0.5387205387205387,0.3059507523077062,0.46588077375117043,0.95,1.0
9,0.3,chr2_5Mb,MKK,300,120,51,165,114,2.6315789473684212,8.771929824561404,-3345.596177370798,0.058333333333333334,-3603.273512683159,-3615.05915583614,188,278,170,0.6115107913669064,0.9042553191489362,0.5743243243243243,0.3405189602510461,0.49853210790984925,0.93,1.0
10,0.3,chr2_5Mb,MKK,300,120,51,165,114,2.6315789473684212,8.771929824561404,-3068.967434573826,0.025,-3433.9587163414326,-3412.1690928109633,181,275,163,0.5927272727272728,0.9005524861878453,0.5563139931740614,0.3236947676658693,0.4835094005961622,0.92,1.0
11,0.3,chr2_5Mb,MKK,300,120,51,165,114,2.6315789473684212,8.771929824561404,-3441.56083995018,0.05,-3668.478014951729,-3645.2816480808297,176,277,160,0.5776173285198556,0.9090909090909091,0.5460750853242321,0.34877441795211606,0.5050780252273461,0.93,1.0
12,0.3,chr2_5Mb,MKK,300,120,51,165,114,2.6315789473684212,8.771929824561404,-3590.6280727666162,0.041666666666666664,-3850.976538977055,-3867.770571833731,173,275,153,0.5563636363636364,0.884393063583815,0.5186440677966102,0.3655810135953549,0.5254220424886875,0.9466666666666667,1.0
13,0.3,chr2_5Mb,MKK,300,120,51,165,115,2.608695652173913,8.695652173913045,-3039.419818198912,0.11666666666666667,-3255.2907843168855,-3267.7349208681426,184,273,163,0.5970695970695971,0.8858695652173914,0.5544217687074829,0.2981638399770843,0.45919638463002516,0.9233333333333333,1.0
14,0.3,chr2_5Mb,MKK,300,120,51,165,113,2.6548672566371683,8.849557522123895,-3287.248230031138,0.058333333333333334,-3577.310193062546,-3540.1218172715853,186,272,162,0.5955882352941176,0.8709677419354839,0.5472972972972973,0.3371183091897099,0.49821882263168293,0.9366666666666666,1.0
15,0.3,chr2_5Mb,MKK,300,120,51,165,114,2.6315789473684212,8.771929824561404,-3032.4172064510803,0.041666666666666664,-3339.138831918829,-3315.184559090614,170,271,144,0.5313653136531366,0.8470588235294118,0.48484848484848486,0.30535517310492083,0.4651405182937643,0.94,1.0
16,0.3,chr2_5Mb,MKK,300,120,51,165,115,2.608695652173913,8.695652173913045,-3364.75183880938,0.03333333333333333,-3602.654663402362,-3544.449900714548,184,266,156,0.5864661654135338,0.8478260869565217,0.5306122448979592,0.3349630185411064,0.49331733215312096,0.94,1.0
17,0.3,chr2_5Mb,MKK,300,120,51,165,114,2.6315789473684212,8.771929824561404,-3259.3990921677273,0.11666666666666667,-3468.1858866611688,-3497.929937410347,187,269,162,0.6022304832713755,0.8663101604278075,0.5510204081632653,0.31701724911776025,0.4774305988505443,0.9533333333333334,1.0
18,0.3,chr2_5Mb,MKK,300,120,51,165,114,2.6315789473684212,8.771929824561404,-3032.9521986900268,0.125,-3240.1532814739835,-3255.6368324338073,193,268,167,0.6231343283582089,0.8652849740932642,0.5680272108843537,0.2882778799713518,0.44917588234761147,0.9466666666666667,1.0
19,0.3,chr2_5Mb,MKK,300,120,51,165,114,2.6315789473684212,8.771929824561404,-3235.4332544665913,0.06666666666666667,-3424.431668169687,-3431.5629020268316,178,265,148,0.5584905660377358,0.8314606741573034,0.5016949152542373,0.3097281962846502,0.466684878267482,0.9366666666666666,1.0
20,0.3,chr2_5Mb,MKK,300,120,51,165,113,2.6548672566371683,8.849557522123895,-3071.0925351223564,0.016666666666666666,-3385.326537107978,-3372.134781311658,192,271,169,0.6236162361623616,0.8802083333333334,0.5748299319727891,0.3157538759487778,0.47397160117886944,0.9466666666666667,1.0
21,0.3,chr2_5Mb,MKK,300,120,51,165,113,2.6548672566371683,8.849557522123895,-3231.942170945185,0.10833333333333334,-3451.602915819088,-3446.786152416676,189,275,167,0.6072727272727273,0.8835978835978836,0.5622895622895623,0.3142740634062321,0.47456465165681694,0.9566666666666667,1.0
22,0.3,chr2_5Mb,MKK,300,120,51,165,114,2.6315789473684212,8.771929824561404,-3202.664721460318,0.03333333333333333,-3427.5324240104374,-3416.078825821417,180,278,163,0.5863309352517986,0.9055555555555556,0.5525423728813559,0.31247915822750344,0.47229807064904994,0.9433333333333334,1.0
23,0.3,chr2_5Mb,MKK,300,120,51,165,114,2.6315789473684212,8.771929824561404,-2987.1735282057134,0.06666666666666667,-3198.503819789363,-3201.9704449953633,183,269,157,0.5836431226765799,0.8579234972677595,0.5322033898305085,0.2830277685753404,0.4427683164305022,0.9566666666666667,1.0
24,0.3,chr2_5Mb,MKK,300,120,51,165,114,2.6315789473684212,8.771929824561404,-3257.295462448941,0.06666666666666667,-3471.3163999668004,-3475.946383687237,186,273,165,0.6043956043956044,0.8870967741935484,0.5612244897959183,0.314505288290412,0.4710254102801893,0.9633333333333334,1.0
25,0.3,chr2_5Mb,MKK,300,120,51,165,113,2.6548672566371683,8.849557522123895,-3388.2765804950814,0.09166666666666666,-3629.4113316861317,-3621.521004458638,188,275,167,0.6072727272727273,0.8882978723404256,0.5641891891891891,0.3354853624431113,0.4940561470790366,0.9533333333333334,1.0
26,0.3,chr2_5Mb,MKK,300,120,51,165,114,2.6315789473684212,8.771929824561404,-3077.838998993688,0.08333333333333333,-3223.9601990560973,-3247.961027972132,183,268,155,0.5783582089552238,0.8469945355191257,0.5236486486486487,0.29725993710422005,0.45744192364675246,0.92,1.0
27,0.3,chr2_5Mb,MKK,300,120,51,165,115,2.608695652173913,8.695652173913045,-3511.576172320211,0.016666666666666666,-3825.034884577424,-3809.282512330766,180,278,160,0.5755395683453237,0.8888888888888888,0.5369127516778524,0.3640150980236218,0.5235041147314798,0.9433333333333334,1.0
28,0.3,chr2_5Mb,MKK,300,120,51,165,114,2.6315789473684212,8.771929824561404,-3055.425843934773,0.025,-3316.557632777806,-3289.816872779117,187,272,164,0.6029411764705882,0.8770053475935828,0.5559322033898305,0.29981053335026253,0.4585957806779061,0.95,1.0
29,0.3,chr2_5Mb,MKK,300,120,51,165,114,2.6315789473684212,8.771929824561404,-3346.618387144513,0.1,-3562.4591325357856,-3582.7815694914334,187,271,163,0.6014760147601476,0.8716577540106952,0.5525423728813559,0.32805375030933775,0.4849383470528806,0.9533333333333334,1.0
0,1.0,chr2_5Mb,MKK,300,120,51,165,114,2.6315789473684212,2.6315789473684212,-2549.987537772739,0.041666666666666664,-2829.585314898512,-2786.574540966546,188,261,156,0.5977011494252874,0.8297872340425532,0.5324232081911263,0.2665299333965472,0.42599271454484106,0.84,1.0
1,1.0,chr2_5Mb,MKK,300,120,51,165,113,2.6548672566371683,2.6548672566371683,-2634.5550333551946,0.09166666666666666,-2803.951466467025,-2854.7080064457723,180,258,149,0.5775193798449613,0.8277777777777777,0.5155709342560554,0.26901893664153287,0.42943578621578393,0.8366666666666667,1.0
2,1.0,chr2_5Mb,MKK,300,120,51,165,114,2.6315789473684212,2.6315789473684212,-2892.559196926612,0.225,-3003.7276755082216,-3057.5241716354844,187,259,158,0.61003861003861,0.8449197860962567,0.5486111111111112,0.2787602964715537,0.4413246194807589,0.85,1.0
3,1.0,chr2_5Mb,MKK,300,120,51,165,114,2.6315789473684212,2.6315789473684212,-2384.4569685857796,0.025,-2632.011918813174,-2655.987997258048,189,260,157,0.6038461538461538,0.8306878306878307,0.5376712328767124,0.24273595419706073,0.4001409817170896,0.83,1.0
4,1.0,chr2_5Mb,MKK,300,120,51,165,113,2.6548672566371683,2.6548672566371683,-2808.3501404933263,0.025,-3095.575494495571,-3057.8941005168076,184,266,159,0.5977443609022557,0.8641304347826086,0.5463917525773195,0.29989475841001545,0.4538266003403097,0.8333333333333334,1.0
5,1.0,chr2_5Mb,MKK,300,120,51,165,115,2.608695652173913,2.608695652173913,-2791.334050747975,0.05,-2992.152294442495,-2999.1351772751814,180,264,151,0.571969696969697,0.8388888888888889,0.515358361774744,0.2893000874991362,0.4436854973136127,0.8233333333333334,1.0
6,1.0,chr2_5Mb,MKK,300,120,51,165,114,2.6315789473684212,2.6315789473684212,-2769.9741395580054,0.041666666666666664,-3023.4472474029285,-3044.6504946078117,186,260,153,0.5884615384615385,0.8225806451612904,0.5221843003412969,0.28801060341197066,0.4498289191937315,0.8466666666666667,1.0
7,1.0,chr2_5Mb,MKK,300,120,51,165,114,2.6315789473684212,2.6315789473684212,-2900.4916682920225,0.05,-3084.758856203992,-3077.352173231075,189,272,167,0.6139705882352942,0.8835978835978836,0.5680272108843537,0.3015916391184021,0.4621391617694665,0.8333333333333334,1.0
8,1.0,chr2_5Mb,MKK,300,120,51,165,115,2.608695652173913,2.608695652173913,-2730.4674626048654,0.05,-2979.4394604846684,-2966.4854448421347,182,271,159,0.5867158671586716,0.8736263736263736,0.5408163265306123,0.278135668933526,0.4362092380349574,0.8566666666666667,1.0
9,1.0,chr2_5Mb,MKK,300,120,51,165,114,2.6315789473684212,2.6315789473684212,-2767.295870754624,0.058333333333333334,-3026.777341236041,-3033.7846849659327,188,270,166,0.6148148148148148,0.8829787234042553,0.5684931506849316,0.29306959971467156,0.4515529912912108,0.8166666666666667,1.0
10,1.0,chr2_5Mb,MKK,300,120,51,165,114,2.6315789473684212,2.6315789473684212,-2505.4184478603993,0.025,-2810.028371067805,-2805.1833858155987,181,269,161,0.5985130111524164,0.8895027624309392,0.5570934256055363,0.27946032689639383,0.4372580116720499,0.7933333333333333,1.0
11,1.0,chr2_5Mb,MKK,300,120,51,165,114,2.6315789473684212,2.6315789473684212,-2870.3981553482954,0.06666666666666667,-3028.3580411372445,-3015.1651947605988,176,270,156,0.5777777777777777,0.8863636363636364,0.5379310344827586,0.3007965963592768,0.4593577049962361,0.8033333333333333,1.0
12,1.0,chr2_5Mb,MKK,300,120,51,165,114,2.6315789473684212,2.6315789473684212,-3153.5702296442537,0.09166666666666666,-3364.5290352750485,-3385.9736122025192,173,272,152,0.5588235294117647,0.8786127167630058,0.5187713310580204,0.32741790384388614,0.48623254863755466,0.85,1.0
13,1.0,chr2_5Mb,MKK,300,120,51,165,115,2.608695652173913,2.608695652173913,-2379.448209522822,0.13333333333333333,-2585.6732832925995,-2600.3659025706934,184,264,159,0.6022727272727273,0.8641304347826086,0.5501730103806228,0.24733201301651556,0.4074038971530248,0.78,1.0
14,1.0,chr2_5Mb,MKK,300,120,51,165,113,2.6548672566371683,2.6548672566371683,-2700.00649762195,0.05,-2960.3706340519548,-2927.871359338671,186,268,160,0.5970149253731343,0.8602150537634409,0.54421768707483,0.2871150362859369,0.44879339872655616,0.82,1.0
15,1.0,chr2_5Mb,MKK,300,120,51,165,114,2.6315789473684212,2.6315789473684212,-2417.7591837782056,0.025,-2687.6690045687965,-2666.4094285706074,170,265,142,0.5358490566037736,0.8352941176470589,0.48464163822525597,0.25951148276929153,0.41877197377028763,0.8033333333333333,1.0
16,1.0,chr2_5Mb,MKK,300,120,51,165,115,2.608695652173913,2.608695652173913,-2858.1036819066685,0.016666666666666666,-3118.6097012960804,-3066.085939835434,184,267,159,0.5955056179775281,0.8641304347826086,0.5445205479452054,0.3023329329316065,0.4585428538815194,0.8333333333333334,1.0
17,1.0,chr2_5Mb,MKK,300,120,51,165,114,2.6315789473684212,2.6315789473684212,-2624.235646178182,0.125,-2814.7373244947803,-2844.7813722773735,187,267,162,0.6067415730337079,0.8663101604278075,0.5547945205479452,0.2745051933893087,0.4357793155361363,0.82,1.0
18,1.0,chr2_5Mb,MKK,300,120,51,165,114,2.6315789473684212,2.6315789473684212,-2688.5505602809703,0.13333333333333333,-2887.5927166912975,-2904.5102208940866,193,263,166,0.6311787072243346,0.8601036269430051,0.5724137931034483,0.2614141742400518,0.42042637058900617,0.87,1.0
19,1.0,chr2_5Mb,MKK,300,120,51,165,114,2.6315789473684212,2.6315789473684212,-2617.5496538267093,0.06666666666666667,-2808.3219318437855,-2810.740379637464,178,258,148,0.5736434108527132,0.8314606741573034,0.5138888888888888,0.2712575736034984,0.4272984172631881,0.8033333333333333,1.0
20,1.0,chr2_5Mb,MKK,300,120,51,165,113,2.6548672566371683,2.6548672566371683,-2633.53518690063,0.041666666666666664,-2865.273253282289,-2848.3267055464476,192,266,165,0.6203007518796992,0.859375,0.5631399317406144,0.27093661049725803,0.43131242931170716,0.8533333333333334,1.0
